"ENSEMBL_ID"	"Gene_ID"	"ntRA_01"	"ntRA_02"	"ntRA_03"	"ntRA_04"	"ntRA_05"	"HC_01"	"HC_02"	"HC_03"	"HC_04"	"HC_05"	"HC_06"	"HC_07"	"HC_08"	"HC_09"	"HC_10"	"HC_11"	"HC_12"	"tRA_01"	"tRA_02"	"tRA_03"	"tRA_04"	"tRA_05"	"tRA_06"	"tRA_07"
"ENSG00000005844"	"ITGAL"	134.379	168.078	196.819	174.036	129.718	204.646	173.803	195.56	182.022	127.692	170.711	207.945	136.625	229.002	193.212	202.271	202.306	154.473	137.263	133.51	183.304	143.841	125.585	131.687
"ENSG00000005882"	"PDK2"	16.9839	16.9246	8.87932	21.7643	8.49822	22.6111	21.2796	12.7366	20.5234	21.7396	13.7443	23.7339	10.3837	25.4962	14.1839	21.6083	11.7341	15.9484	8.19257	11.6618	19.4314	16.2368	13.7079	10.5114
"ENSG00000005884"	"ITGA3"	2.70023	3.95164	2.10861	3.5953	2.54027	2.45049	4.77035	1.26428	1.52231	8.82504	2.98081	3.29793	3.54496	3.56264	3.72342	3.1913	3.24991	2.46392	1.81304	0.350672	2.51803	1.8068	1.33932	2.70258
"ENSG00000005889"	"ZFX"	3.04306	5.13063	5.96417	3.29656	7.38846	5.43518	2.80362	4.45709	3.0062	4.006	3.14306	2.75823	4.4598	2.38211	4.43107	4.31079	5.20389	3.3533	5.35196	3.24682	5.26319	3.18982	2.75837	6.70868
"ENSG00000005893"	"LAMP2"	88.8065	68.2869	105.684	81.1401	106.712	48.9748	70.2057	78.8198	70.9376	81.8473	82.4572	85.5117	94.6936	55.4675	80.6569	65.5112	85.8528	85.3793	133.689	107.988	69.9523	67.5674	83.6741	133.968
"ENSG00000005955"	"GGNBP2"	17.3867	23.0434	28.6942	20.5057	26.5562	26.9696	18.2991	18.3118	18.998	18.5354	21.6062	18.7152	20.6703	16.4433	15.1003	26.8387	19.2955	19.0823	24.5943	27.0802	26.2612	19.5118	17.3889	26.7087
"ENSG00000005961"	"ITGA2B"	6.59556	6.93476	24.1882	82.0129	22.8298	15.5383	9.35072	18.8865	8.93984	23.8733	23.1965	14.4147	8.43813	10.7259	11.8629	9.56817	24.7724	17.8787	5.50714	15.1988	8.09697	13.1853	17.6628	9.24461
"ENSG00000005981"	"ASB4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0335372
"ENSG00000006007"	"GDE1"	39.6079	22.5599	35.111	35.6515	35.469	23.455	30.7216	25.2919	26.5861	28.9921	32.6551	24.9319	32.8611	25.2232	23.3651	17.3291	26.4665	26.3123	42.7933	42.7501	27.3323	27.9087	25.7469	38.5065
"ENSG00000006015"	"C19orf60"	48.917	54.4303	32.3676	47.4836	30.3295	56.2653	37.9319	45.4966	46.4564	43.2348	45.9058	47.7882	43.9359	59.6407	49.2316	50.7001	30.274	49.9806	21.8349	43.6744	60.1605	52.6902	47.0507	5.38537
"ENSG00000006016"	"CRLF1"	0	0	0	0	0	0	0	0	0.108968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000006025"	"OSBPL7"	6.33677	9.23039	4.76289	7.51194	3.55835	10.7836	6.84384	9.3077	10.3086	5.78966	8.3455	10.584	5.18334	14.3596	8.67233	9.94456	6.05597	6.32762	2.80391	4.56093	7.57899	6.9791	5.09897	3.5547
"ENSG00000006042"	"TMEM98"	0	0	0.181278	0.22604	0	0.11577	0.505285	0	0	0.676226	0	0.123269	0.841251	0	0.132723	0.443315	0	0	0	0.11356	0	0	0.104842	0.369579
"ENSG00000006047"	"YBX2"	0.277659	0	0	0	0	0.125236	0	0	0.125845	0	0	0	0	0	0	0.239751	0.156148	0.227845	0	0	0	0	0	0
"ENSG00000006059"	"KRT33A"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000006062"	"MAP3K14"	17.9117	18.188	11.269	14.8917	12.2424	18.5993	16.6433	17.8234	20.1511	14.0918	19.7263	23.205	12.1835	21.5145	16.9518	16.9377	15.0379	18.5025	12.0541	10.0494	17.8333	15.5116	14.2805	8.6506
"ENSG00000006071"	"ABCC8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.327554
"ENSG00000006074"	"CCL18"	0	0	0	0	0	0	0.165704	0	0	0	0	0	0.116111	0.155376	0	0	0.191441	0	0	0	0	0	0	0.220411
"ENSG00000006075"	"CCL3"	1.97948	2.25533	3.37562	1.93737	1.99051	2.91832	2.68924	3.02227	2.38487	3.8688	7.98817	2.62281	6.21501	1.65011	4.82798	4.05603	1.76253	2.01989	0.669331	5.20978	3.8615	5.5362	1.75888	2.11783
"ENSG00000006114"	"SYNRG"	8.34299	10.3887	11.5581	11.3028	10.3558	13.0036	9.18988	10.1164	9.9405	8.98702	10.943	8.31008	7.73141	10.6252	9.26522	13.5299	10.5049	8.31598	8.84979	7.47376	11.7175	8.52526	6.0338	11.2303
"ENSG00000006116"	"CACNG3"	0	0	0	0	0	0	0	0	0	0	0	0.0675963	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000006118"	"TMEM132A"	0.528248	0.339471	0.157066	0.235165	0.0930721	0.0965881	1.15218	0.159758	0.628037	1.01775	0.207876	0	0	0.0783097	0.824871	0.230662	0.360191	0.175522	0.223957	0.189353	0.677851	0.352668	0	0.0538602
"ENSG00000006125"	"AP2B1"	24.3821	24.9543	22.7879	25.0794	20.1761	26.4445	25.6639	24.5736	27.526	23.5903	25.4112	26.4446	21.6407	30.5489	24.2799	27.1186	20.6728	23.9221	17.3979	22.0632	26.1274	24.1309	22.0492	20.9701
"ENSG00000006128"	"TAC1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000006194"	"ZNF263"	12.5021	13.4127	9.01863	12.5597	9.41453	14.2282	9.22513	9.09901	10.7733	9.36075	10.5663	10.8652	9.19352	11.3845	8.3248	12.4189	9.4855	11.2787	8.06782	7.05903	12.7941	10.972	9.96958	7.52751
"ENSG00000006210"	"CX3CL1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0511993	0	0	0	0	0	0.175956
"ENSG00000006282"	"SPATA20"	12.7426	19.6473	20.0571	14.4031	12.2684	26.2541	6.46072	23.0632	14.842	17.3252	17.1846	8.77218	20.4063	31.0484	12.9614	23.2885	11.8153	11.0659	12.5093	11.3589	14.6757	27.0273	12.0272	5.81351
"ENSG00000006283"	"CACNA1G"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.122495	0
"ENSG00000006327"	"TNFRSF12A"	6.05064	5.46776	6.57773	8.01901	5.58341	3.14046	8.21287	5.45833	6.03019	6.88456	4.19897	5.47477	8.39212	5.19952	4.74879	5.70941	3.61388	6.71924	7.35127	8.64451	4.18417	3.56965	13.3927	5.89604
"ENSG00000006377"	"DLX6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000006432"	"MAP3K9"	0.379247	0.569644	0.496645	0.452604	0.637279	0.790632	0.45567	0.427426	0.308315	0.455297	0.743762	0.306421	0.40101	0.764482	0.388424	0.676312	0.384465	0.381217	0.145065	0.222358	0.664431	0.460948	0.331808	0.243029
"ENSG00000006451"	"RALA"	5.48894	10.1804	8.22396	6.69103	8.17784	9.44821	4.86164	6.77336	5.71133	10.4011	7.01719	5.24088	7.6565	5.83053	5.54066	8.51332	5.19759	8.17491	4.24239	6.41638	11.6744	7.69646	7.80075	6.09691
"ENSG00000006453"	"BAIAP2L1.1"	0.215698	0.673114	1.07549	0.371645	0.116732	0.498948	0.221993	0.582905	0.445878	0.237825	0.176082	0.28662	0.218594	0.348867	1.07716	0.423777	0	0.327014	0.608962	1.08137	0	0.820832	0.371436	0.567457
"ENSG00000006459"	"JHDM1D"	4.67736	5.51525	8.2067	5.63664	9.97797	4.65573	4.67109	5.22832	4.0825	6.02213	5.28406	3.71219	6.06743	3.10471	3.86711	5.80197	5.6627	5.26585	15.9961	8.8542	5.95693	5.53027	4.083	10.8801
"ENSG00000006468"	"ETV1"	0.0219851	0	0.144174	0.343144	0	0	0.938608	0	0	1.24161	0	0.133246	0	0	0	0	0	0	0.445448	0.449651	0	0	0	0.344356
"ENSG00000006530"	"AGK"	3.38858	9.37593	7.72134	6.61941	6.24177	9.61879	4.01092	6.69009	7.27205	3.96849	9.46539	8.88469	6.95965	10.4482	4.45876	10.3152	7.91882	4.52172	3.60039	4.53749	9.28294	7.70529	2.95809	4.63414
"ENSG00000006534"	"ALDH3B1"	36.7821	33.577	30.9419	32.0355	17.4633	34.9158	25.8007	31.0357	37.6984	36.7011	40.7312	30.0016	43.3383	33.0647	43.8672	32.0086	39.2438	40.377	39.5649	49.0164	27.6016	47.2122	55.3976	30.1113
"ENSG00000006555"	"TTC22"	4.71037	4.26392	5.25734	6.29307	3.5386	6.2883	5.4437	5.20658	6.55553	5.90444	5.02871	6.98108	5.77297	7.38091	6.36085	8.3337	6.89554	5.19526	5.48756	4.76289	5.10977	3.17546	3.14215	3.89429
"ENSG00000006576"	"PHTF2"	0.956935	3.76108	5.60309	2.33622	3.46031	2.81021	0.775144	2.10367	1.59057	1.65546	1.88324	0.699209	2.32611	0.743486	1.32844	2.35803	2.27685	1.77393	2.43323	2.36077	2.24163	2.07211	1.65627	3.61276
"ENSG00000006606"	"CCL26"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000006607"	"FARP2"	5.3891	3.39373	2.37772	3.62147	3.346	5.17422	3.9216	5.2413	5.84651	3.13648	3.53921	2.66168	1.64304	3.87972	3.62479	5.49231	3.44343	3.5179	1.01232	0.873771	1.89482	3.25632	1.31987	2.60823
"ENSG00000006611"	"USH1C"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000006625"	"GGCT"	3.87311	8.66293	5.65913	6.00946	4.29214	4.13801	3.67285	4.31819	5.41344	4.3507	4.72134	4.70102	5.08403	4.80481	3.80859	4.89217	4.10323	7.01531	3.54844	5.6467	6.14621	7.25604	3.43029	5.40661
"ENSG00000006634"	"DBF4"	1.26946	2.90417	2.43144	3.12328	2.48599	2.05118	1.00658	1.62217	1.26736	1.98862	1.99817	1.54099	1.684	0.94689	1.07298	1.99354	1.31946	1.26739	0.96215	1.22997	3.00371	2.39833	1.42518	1.79477
"ENSG00000006638"	"TBXA2R"	1.29088	2.92374	1.14796	2.72447	2.59852	3.05331	0.950326	2.17641	1.27895	2.76997	0.869042	2.51727	1.04954	4.32294	1.70874	1.88185	1.99644	1.59228	0.63699	0.863976	3.51421	1.25893	1.18991	0.766667
"ENSG00000006652"	"IFRD1"	15.3998	17.5148	34.401	29.5796	57.806	17.974	22.6211	22.8833	18.1221	23.1122	27.0491	15.5273	34.5404	10.8749	14.1686	19.6571	30.274	29.0123	52.0922	43.0902	22.2411	23.3834	23.1967	43.9759
"ENSG00000006659"	"LGALS14"	0	0	0.190492	0	0	0	0	0	0	0	0	0	0	0	0.333737	0	0	0	0	0	0	0.266248	0	0
"ENSG00000006695"	"COX10"	3.28302	5.61831	3.27712	4.25914	2.80439	4.84371	3.53277	3.09669	3.68557	3.54287	4.99575	4.52496	3.50271	5.18157	2.92911	4.31906	3.82774	4.28937	2.12556	2.57058	5.10058	4.78525	3.91041	2.4186
"ENSG00000006704"	"GTF2IRD1"	0.0228668	0.210153	0.232013	0.220496	0.0545625	0.27201	1.678	0.823436	0.0624485	0	0.0903691	3.93926	0	2.66846	0.0356114	0.261826	0	0	0.0809902	0.63917	0.130856	0.0768393	0	0.829065
"ENSG00000006712"	"PAF1"	34.7253	33.7813	26.0546	29.3364	22.6118	39.3481	38.7471	42.1565	42.138	38.1445	36.7061	41.1969	30.4701	47.9969	42.3248	43.6288	37.3066	36.5491	32.4297	30.6767	30.8135	36.3948	41.2745	22.077
"ENSG00000006715"	"VPS41"	12.3117	14.1964	17.4254	13.893	17.8241	13.1582	9.01689	10.7995	9.15567	11.6896	9.18565	14.7725	14.401	9.68465	13.7712	10.892	10.2939	11.7864	25.1874	21.9898	11.3636	13.1004	11.5555	24.4635
"ENSG00000006740"	"ARHGAP44"	0	0.156639	0.0875182	0.0721033	0.0411274	0.177112	0.143674	0.0368535	0.0638475	0.13426	0	0	0	0.0638185	0.102095	0	0.111134	0.120891	0.0216083	0.0878676	0	0.0812265	0.0403793	0.062155
"ENSG00000006744"	"ELAC2"	16.1159	19.6365	10.6979	13.3405	10.8963	20.4305	19.9033	18.0321	18.3562	17.4718	18.1999	18.8008	11.2759	23.0524	20.4595	18.76	16.498	17.945	10.336	17.0983	23.2284	18.6512	14.1575	14.1469
"ENSG00000006747"	"SCIN"	0	0.0445137	0	0	0	0	0	0.0625316	0	0.107797	0	0	0.0570157	0	0	0	0	0.274253	0.476933	0	0	0	0.0682064	0
"ENSG00000006756"	"ARSD"	7.4737	5.9935	5.77457	4.3298	4.38903	8.61933	6.10537	6.83757	4.37285	6.04499	7.22281	4.73439	7.35083	5.20059	5.09945	5.01305	7.17029	6.44545	7.78916	4.37457	6.8085	7.04211	6.50643	5.20552
"ENSG00000006757"	"PNPLA4"	4.57117	4.85575	3.1497	4.06315	1.97352	7.27809	4.16532	3.08344	5.42516	3.35975	3.05384	3.91986	4.39452	5.70963	7.52517	5.19871	4.44208	4.85113	2.75902	1.17236	4.88688	5.61175	5.9976	4.26242
"ENSG00000006788"	"MYH13"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000006831"	"ADIPOR2"	12.2309	14.9306	13.8803	13.0861	12.2971	14.8573	12.0511	14.1925	14.1933	12.6414	13.0944	12.9739	13.9118	15.774	12.9711	14.0613	14.44	15.2463	14.4822	15.7467	16.6616	15.7564	12.7329	13.75
"ENSG00000006837"	"CDKL3"	1.00643	0.848366	0.640641	0.186677	0.0748302	0.70743	0.701878	0.0963752	0.573984	0.168949	2.31623e-229	0.401108	5.63148e-129	0.43279	3.51232e-207	0	1.08263	3.80745e-172	0.209053	0	0.673843	0	0.105588	0.340117
"ENSG00000007001"	"UPP2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000007038"	"PRSS21"	2.40346	9.44778	0.777574	1.82275	0.886693	3.79818	1.28462	0.987015	5.03497	1.73115	2.67349	5.86964	1.3164	5.85699	2.38616	2.02447	2.64111	10.03	2.61181	2.9936	2.1128	3.21553	6.83642	2.22462
"ENSG00000007047"	"MARK4"	23.4082	12.7436	9.33532	14.0298	8.00641	14.7093	18.5853	20.5916	18.1339	12.9636	14.9288	19.1313	15.5544	17.5389	13.6396	16.1561	17.4221	14.5814	11.9183	15.8123	13.5202	17.8694	15.6311	9.53141
"ENSG00000007062"	"PROM1"	0	0.178673	0.0622042	0.210134	0.0617712	0.0947725	0.102768	0.0566404	0	0.280035	0	0	0	0	0	0	0.157171	0	0	0.0931508	0	0	0	0.57394
"ENSG00000007080"	"CCDC124"	48.0928	49.8461	33.9096	52.4571	30.059	52.4374	53.9641	44.8777	69.2603	54.3226	45.436	54.4034	45.6821	62.1288	63.0875	47.4253	41.5448	48.9129	25.6302	45.2568	43.6143	55.2644	55.9943	14.0339
"ENSG00000007129"	"CEACAM21"	14.4933	27.2654	15.7273	25.4079	20.4662	19.7697	11.6393	21.3457	12.5932	20.2619	15.8966	22.3974	6.62437	23.9347	18.2901	24.2937	10.8315	18.6443	21.1596	20.557	12.6473	12.9652	21.1339	11.8357
"ENSG00000007168"	"PAFAH1B1"	19.5076	19.0478	22.4049	18.2017	21.8872	19.5356	18.9297	19.8236	17.0084	16.5687	22.1954	19.9414	17.714	15.8368	18.9043	20.2494	19.7972	23.3796	22.9336	26.4631	20.6551	21.2287	22.9113	23.612
"ENSG00000007171"	"NOS2"	0	0.130906	0.0296269	0.0367092	0	0	0	0	0	0	0	0	0	0.183289	0.0517699	0.172571	0	0	0.14247	0	0	0.0412537	0	0.0312414
"ENSG00000007174"	"DNAH9"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0739399	0	0.0288178	0	0	0	0	0
"ENSG00000007202"	"KIAA0100"	14.2309	18.1833	17.4023	13.3875	13.309	20.6751	14.7748	15.9667	16.6015	15.0627	16.1958	14.0422	13.3269	15.45	16.197	16.8728	17.7028	19.2935	14.1773	15.7832	18.552	16.5401	15.4749	15.1989
"ENSG00000007216"	"SLC13A2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000007237"	"GAS7"	30.9334	22.6955	31.251	30.9572	45.0437	26.9543	16.2219	21.7587	17.3008	23.3884	19.3217	19.7077	25.283	18.0277	18.7085	18.0116	20.6839	30.3286	25.5455	31.2139	20.635	22.3938	21.3265	18.1868
"ENSG00000007255"	"TRAPPC6A"	33.3209	38.0204	16.6795	33.9758	16.3347	37.9346	26.7274	29.2457	31.0329	24.7423	35.6494	27.967	24.5153	53.3472	37.6608	33.7795	29.2081	31.2031	9.33979	23.0491	43.8153	34.9648	36.2444	12.1846
"ENSG00000007264"	"MATK"	20.9182	30.1397	21.1478	32.1115	16.0696	26.9028	39.8903	32.809	32.6481	26.6766	26.4744	45.4709	26.2175	63.1835	36.1015	40.9053	22.9279	26.9979	12.4471	26.0294	40.6765	25.6447	4.03591	7.71371
"ENSG00000007306"	"CEACAM7"	0	0	0.147089	0.0620595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0533714
"ENSG00000007312"	"CD79B"	51.0632	130.246	57.9407	33.026	82.8861	98.5315	51.0953	72.1747	57.1107	50.5842	93.5493	143.147	43.1783	122.271	62.4491	94.5969	51.5844	58.0158	9.55979	24.5192	89.437	77.5635	41.7511	41.2214
"ENSG00000007314"	"SCN4A"	0	0.218804	0.0304274	0.0565176	0.0601878	0.0923677	0.0249834	0.0384472	0.0466074	0.0678128	0.0996145	0.155161	0	0.117641	0.0265781	0.0885384	0.0287629	0.0210883	0	0	0.0720536	0	0.0209678	0.0954983
"ENSG00000007341"	"ST7L"	5.06941	5.01757	3.09292	5.99356	3.20261	5.6844	4.0087	3.8206	2.6932	4.97693	4.61773	3.7715	2.97657	6.37861	2.58841	4.65604	2.48744	4.50403	2.00296	4.73997	5.7423	3.51334	3.03213	6.71817
"ENSG00000007350"	"TKTL1"	2.38846	1.91559	4.52952	3.95725	2.82634	8.24684	3.66746	5.61616	2.97222	4.17275	4.69642	3.22539	4.38394	7.92534	4.95276	8.4388	3.82281	2.74992	3.91455	5.47234	7.32841	3.8449	4.02491	5.49348
"ENSG00000007372"	"PAX6"	0.152385	0.330702	0.225758	0.195283	0.234363	0.117516	0.278196	0.141747	0.164694	0.07549	0.0563208	0.0877192	0.161835	0.613895	0.120213	0.100253	0.525379	0.262884	0.0778361	0.23786	0.722628	0.289752	0.151034	0.253733
"ENSG00000007376"	"RPUSD1"	24.2391	23.8382	16.3805	20.8942	12.3144	20.8576	20.4347	17.8648	17.4965	21.5016	19.6225	22.8794	22.5574	27.5277	22.8308	24.4929	23.4707	23.5219	14.6241	17.9554	21.4227	21.8601	23.863	7.25685
"ENSG00000007384"	"RHBDF1"	0	0	0	0	0.388576	0.0684209	0	0	0	0.346211	0	0.505623	0.0518649	0	0	0.442054	0	0	0.0503975	0	0	0.25056	0	0.191298
"ENSG00000007392"	"LUC7L"	39.7	48.228	29.5329	34.157	29.5985	61.5956	43.8214	38.9185	47.3133	39.1424	49.1478	39.9295	32.6974	50.8216	39.7903	51.8701	36.8617	29.432	14.5788	21.4373	46.3172	38.4469	28.3812	17.3475
"ENSG00000007402"	"CACNA2D2"	1.94486	1.90833	2.13405	1.80737	1.05257	1.79947	2.8196	3.87851	2.21189	1.4923	1.87866	2.64848	1.03596	4.39006	2.124	2.23953	0.937671	1.59998	1.42231	1.41484	3.37133	1.65887	0.393827	0.755419
"ENSG00000007516"	"BAIAP3"	31.9761	9.41083	4.95284	8.00291	12.9575	13.7827	11.8624	32.4805	14.4648	20.4183	27.3874	26.388	15.2533	18.6866	8.59721	11.4997	22.2594	7.08333	16.1928	8.1363	12.7005	10.135	14.4242	6.70994
"ENSG00000007520"	"C16orf42"	50.4457	48.7338	36.034	37.7526	28.099	43.8264	46.3978	36.1274	43.0303	27.0399	35.5171	39.8814	45.3728	52.1386	47.7794	46.4918	40.7371	48.4123	26.4279	40.8952	44.712	54.8357	51.8709	20.1516
"ENSG00000007541"	"PIGQ"	19.1523	19.3509	11.4569	16.2081	11.0466	17.7334	17.4947	15.7507	20.916	18.4213	17.8188	20.1885	21.656	25.9731	22.135	18.3472	16.3686	19.1426	15.816	16.7442	18.6912	14.8625	15.7686	10.3161
"ENSG00000007545"	"CRAMP1L"	6.14898	4.68591	5.66845	4.48326	5.35045	4.39753	3.94591	5.14363	3.15483	3.16358	5.60955	2.98844	5.53513	4.21995	3.31896	6.21605	5.70184	4.89343	3.07497	3.58531	6.80973	3.23802	2.64799	4.51699
"ENSG00000007866"	"TEAD3"	0.449316	0.0408398	0.165145	0.253057	0.280432	0.31055	0.0746048	0.0573822	0.278039	0.404217	0.297205	0.410996	0.74615	0.0701518	0.0792743	0	0.458655	0.393233	0.306304	0.0678327	0.430259	0.0631781	0.437485	0.761228
"ENSG00000007908"	"SELE"	0	0.272927	0.0340858	0.106823	0	0	0	0	0	0	0	0	0	0	0	0.049648	0.0596298	0	0	0	0	0	0	0
"ENSG00000007923"	"DNAJC11"	9.36311	12.8645	8.92327	9.61649	7.29158	14.7011	10.3677	9.83284	10.1281	9.06295	10.2818	12.1344	9.00207	14.1695	12.9354	11.5117	9.08992	10.6221	7.05146	6.60022	10.987	13.6493	7.99655	5.56763
"ENSG00000007933"	"FMO3"	0	0.107773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000007944"	"MYLIP"	20.6456	21.5378	28.1786	22.7465	33.9705	22.7701	19.3153	16.3175	19.668	24.0431	18.6821	14.5218	23.1548	14.1336	20.8226	27.8313	20.3902	21.1512	41.018	31.9686	25.2095	18.7725	18.1138	46.138
"ENSG00000007952"	"NOX1"	0	0	0	0.0610064	0.081147	0	0.391003	0	0	0	0	0	0.0567505	0.364105	0.0859929	0	0	0	0	0	0	0	0	0
"ENSG00000007968"	"E2F2"	3.01092	2.1842	3.90901	4.98539	1.07602	3.3724	4.33523	3.24539	5.52785	5.51571	3.52189	4.4028	3.25164	4.54323	3.19307	4.28496	2.5827	3.33521	1.46871	3.66596	3.41916	5.47444	4.01773	3.01375
"ENSG00000008018"	"PSMB1"	74.2727	96.0163	89.4679	90.7757	55.8798	76.5743	49.1809	60.4951	70.3184	49.2696	46.6434	71.8737	85.2766	73.1044	77.935	69.5086	68.8405	74.855	55.1034	78.0261	82.1815	114.293	103.31	58.3437
"ENSG00000008056"	"SYN1"	0.393566	0.175085	0	0.192932	0.115678	0.118402	0.128078	0.147594	0.178912	0.174402	0	0.132534	0.0894967	0.30083	0.0681108	0	0.0738935	0.161907	1.23315	0.174781	0	0.108331	0.160976	0.247939
"ENSG00000008083"	"JARID2"	14.2652	10.7436	14.538	9.55345	13.3691	11.2666	11.3751	14.2727	11.6949	14.4991	13.8222	12.7594	10.3382	12.4784	12.6799	14.1035	16.3885	12.741	16.7769	14.7251	11.6249	9.39701	9.77517	17.6322
"ENSG00000008086"	"CDKL5"	0.158837	0.241958	0.381159	0.0437867	0.392468	0.286683	0	0.268827	0.617829	0.637737	0.509383	0	0	0.0545943	0.0616888	0.0514651	0.407416	0	0.426958	0.211522	0.0837478	0.0492024	0	0
"ENSG00000008118"	"CAMK1G"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0745386	0	0	0	0	0	0	0	0
"ENSG00000008128"	"CDK11A"	94.6011	89.8205	52.24	96.7886	77.7632	101.422	61.189	143.557	112.575	96.1738	93.4613	73.1847	86.8994	107.145	102.435	113.866	98.9443	79.9932	86.1924	50.9085	83.9116	57.8005	90.3871	67.9456
"ENSG00000008130"	"NADK"	327.027	207.399	278.999	257.733	279.644	200.989	291.074	286.249	237.636	268.245	264.792	265.811	289.268	212.699	285.171	249.067	337.07	248.088	401.394	294.295	183.897	245.231	269.717	331.474
"ENSG00000008196"	"TFAP2B"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000008197"	"TFAP2D"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000008226"	"DLEC1"	3.21377	2.57786	2.72781	2.34322	2.01526	1.36356	2.76772	2.20801	1.82488	2.05371	1.906	2.15723	1.69395	4.06375	1.96608	2.0181	4.74878	2.16569	1.35141	0.558982	2.68916	0.899336	1.6215	1.82722
"ENSG00000008256"	"CYTH3"	1.91325	2.72299	3.46009	2.19113	3.49706	3.51426	2.28975	2.60804	2.29986	1.73402	2.80428	4.99138	2.3157	2.78542	2.41202	4.11566	2.73875	4.22297	3.33461	2.44385	4.83498	2.46603	1.69982	2.52545
"ENSG00000008277"	"ADAM22"	0.286985	0.210137	0.553238	0.162279	0.384527	0.259382	0.173575	0.087224	0.965178	0.235603	0.132423	0.20169	0.15095	0.141028	0	0.265195	0.0978673	0.18166	0.201137	0.158031	0.34055	0.188502	0.10918	0.190484
"ENSG00000008282"	"SYPL1"	12.9871	25.8927	16.4582	13.2968	19.1188	17.6647	12.5341	13.1829	10.2465	17.7706	16.1253	11.741	14.1942	11.3255	11.3665	16.6604	14.4559	14.7906	12.3809	13.5803	23.3516	15.5063	11.0773	17.7619
"ENSG00000008283"	"CYB561"	9.88901	16.1506	9.96706	15.5741	5.87026	9.08631	13.3784	10.6694	12.6705	10.8577	10.2888	18.6436	7.69787	12.2163	12.2142	17.2877	13.7764	8.60671	4.51987	4.81773	8.81111	7.53497	10.1976	6.17978
"ENSG00000008294"	"SPAG9"	14.6135	11.4744	20.9679	12.2453	23.8808	10.5551	9.18504	16.5392	11.3986	12.2361	15.4167	10.9878	16.1256	8.22167	11.6959	12.4989	17.5884	10.6214	29.5596	17.3125	12.6508	12.7704	12.1304	26.6697
"ENSG00000008300"	"CELSR3"	1.08977	0.739651	0.601312	2.42133	0.333711	1.57912	1.13062	0.791063	1.88896	0.522989	0.970857	1.28696	0.963944	3.2122	1.15779	1.58581	1.24299	2.42811	0.725135	1.40134	1.34183	1.94898	0.694163	0.416287
"ENSG00000008311"	"AASS"	0	0.300094	0.279954	0.369107	0.318152	1.6289	0.653673	0.0892472	0.108042	0.156968	0.547277	0.478737	0.395029	0.0830576	0.0737167	0.276594	0	0	0.156359	0.31603	0.100013	0.6092	0.0656003	0.314133
"ENSG00000008323"	"PLEKHG6"	0.852218	0.0834657	0.665592	0.717764	2.43694	0.141196	0.609818	3.23782	0.638047	0.926442	0.808655	0.980985	1.66343	0.643549	2.33469	0.540492	0.93907	0.802265	0.962735	0	0.219748	0.805694	0.574988	0.771797
"ENSG00000008324"	"SS18L2"	13.6046	16.664	16.3709	11.3043	10.7008	10.8336	11.4473	9.86848	17.1475	9.64579	9.48931	7.65642	15.9001	11.7885	12.3401	10.3635	7.32143	14.1408	6.55514	13.7971	13.0548	21.2571	16.647	11.6256
"ENSG00000008382"	"MPND"	17.4056	16.7301	8.7778	14.5741	7.62988	17.2514	15.1839	12.9574	15.1247	15.1328	17.1181	13.6162	10.226	21.3195	17.0431	11.4968	11.6573	15.9602	10.5175	8.98547	15.0774	16.3776	12.3986	6.63953
