"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","regulation of cellular process","GO:0050794","false",0.000259798672518183,3.58536307235268,11962,542,368,20972,"CYP1B1,GPR15,MPP7,PLVAP,TESC,FBXL5,NUP93,LPAR6,FANCL,CCL4,LAMTOR3,WTAP,PROK2,LGR6,ACTA2,CNIH,SRGN,CCL4L1,DYNLT3,CAPZA1,ATP6V1G1,PRKAR2B,ZNF613,MMD,ITSN2,OSGIN2,ANXA1,ANXA3,TNFSF10,NCOR2,PRKACB,MOB1A,LIMS1,ATP6V1C1,CLIC4,BTNL3,PLD4,C9ORF72,EFHC2,RB1,FGL2,RGS18,IDH1,FLNA,ANKRD49,RAB8B,SLC40A1,ABCA1,ATP11C,PEX2,SLC30A1,LTF,MIER1,STRN3,SOAT1,HAT1,MED21,BIRC2,IFIT5,CD164,SRC,BBS10,GMFB,PLA2G4A,MBNL1,SPOPL,BAZ1A,FAM20A,CTSS,POC1B,UBE2J1,MAP4,YTHDF3,ERC1,TAF7,CPNE9,ZNF654,RCHY1,SLC8A1,AGTPBP1,UBA3,SLK,CD274,NRG1,RNF139,ADAM17,LRRC26,DPH3,TDP2,ARHGAP33,CASP3,STK17B,RHOT1,PPIL4,GABPA,PLSCR1,RC3H2,MIB1,ZNF701,LRRC40,AIDA,PPP1CB,PGRMC1,RAB33B,GPR171,PHF20L1,DNAJC3,HIPK3,TMX1,SART1,MEF2A,TRIM52,N4BP2L2,TAX1BP1,ITM2A,COPS2,PTPN22,PTPRC,WDFY2,IQCB1,TNFSF13B,RAP1B,LRRN2,STX7,SHOC2,TIA1,ACADM,MAP3K1,ATF2,MSL3,SRP9,DENND4A,GSN,CREG1,G6PD,CHMP5,OSBPL8,MOSPD2,PHF6,SEMA6C,TGFBR1,STAM2,KIF5B,CCR2,MOB4,DCUN1D5,HLX,TRBV10-1,C3AR1,ZFPM1,BIRC3,ZNF92,ZNF24,PNPLA8,BNIP2,GPR27,CDC42EP2,ZNF608,UHMK1,CD46,PDCD10,RNF138,CUL4B,DEK,CD36,CSNK1G3,POLR2K,MS4A6A,GOLPH3L,SCOC,TEFM,JUP,SPAST,PPP4R1,GPR65,CD226,NMD3,RNFT1,KBTBD7,SENP6,TLR10,DBI,DAPP1,TMCO1,UBE2D1,HAUS1,VMP1,GALNT3,IFI6,EPHA1,ICOS,CCPG1,SFRP2,NPHP3,NBN,GNAQ,GNA13,P2RY14,PRF1,NOXA1,ALCAM,SAMD8,STK3,GLI1,PPM1A,IFT172,CHURC1,RFX2,BAG1,CAPZA2,SUB1,C3,UBE2W,CREB5,ACSL4,CCP110,ROCK1,TMEM30A,PSMC6,TLR5,RICTOR,GPR34,TBL1XR1,VNN1,OSGIN1,S100A12,RAD1,CCNT2,TMEM170B,PJA2,MIR1307,VBP1,DNAJC25-GNG10,IFI27,RB1CC1,VRK1,WDFY1,PRR5L,RIT1,PER1,KCNJ2,JMJD1C,RWDD3,ZEB1,MAOA,IQGAP2,SP3,KCTD12,NKG7,USP1,MNDA,HMGB2,TXN,KREMEN1,DHX36,BCL6,C18ORF32,RRM2B,ARHGEF17,DISC1,PLCXD2,CSTA,SUZ12,PPIAL4G,SCAMP5,CD74,EDEM3,HSP90AA1,THAP5,NEK7,ARRDC3,CD48,CXCL5,ZNF281,UBXN2B,MMRN1,SOS2,FOXN2,TLR4,TLR9,DDX3X,IER3IP1,RGS9,CDKN3,SIAH2,DUSP8,APOBEC3A,CABP4,SEMA6B,SPDYC,MAP1S,TLR8,ALOX15,TGFA,SNX4,JAZF1,CCL3L3,PDXP,WNT10A,RASA4B,GPR35,LY96,FNIP1,CHPT1,PIK3R6,LRRK2,SLC38A2,ZNF230,ADD3,ZNF514,S100A8,USP10,MEF2C,HBB,ADAM10,TNFAIP6,BAIAP2L1,PPP4R2,LMNB1,PLXNC1,HIGD1A,PAG1,JAK2,FBXO7,RASA2,ABI3,CD58,SRPK1,SF3A2,LDOC1,BRCA2,IL6ST,TAC3,GAS8,ARGLU1,MBNL3,HJURP,ZNF534,GPR162,KIR2DL1,SCYL2,APPL2,BACH1,PPP1R12A,MAK,COMMD8,PKN2,ZNF22,P2RX1,ZFYVE16,RNF13,RBM47,FAM20C,DBP,IFNGR1,TPT1,NAMPT,CLEC4D,RUNDC3A,IFIT2,ARID4B,ZDHHC17,PPM1B,CLK1,B4GALT7,S1PR5,ZNF267,PIK3CA"
"GO:BP","regulation of signaling","GO:0023051","false",0.000287984101162743,3.5406314878237,3473,542,137,20972,"CYP1B1,NUP93,CCL4,LAMTOR3,LGR6,ACTA2,PRKAR2B,ANXA1,TNFSF10,NCOR2,PRKACB,LIMS1,C9ORF72,RB1,RGS18,FLNA,RAB8B,ABCA1,SLC30A1,LTF,MIER1,STRN3,BIRC2,IFIT5,SRC,YTHDF3,SLC8A1,NRG1,ADAM17,PLSCR1,RC3H2,AIDA,HIPK3,TRIM52,TAX1BP1,PTPN22,PTPRC,RAP1B,SHOC2,DENND4A,CHMP5,OSBPL8,TGFBR1,KIF5B,CCR2,MOB4,BIRC3,GPR27,CD46,PDCD10,CD36,CSNK1G3,JUP,CD226,KBTBD7,UBE2D1,IFI6,SFRP2,NPHP3,GNAQ,GNA13,STK3,GLI1,PPM1A,IFT172,C3,UBE2W,ACSL4,ROCK1,RICTOR,TBL1XR1,VNN1,S100A12,TMEM170B,PJA2,RB1CC1,WDFY1,PRR5L,PER1,RWDD3,ZEB1,MAOA,KCTD12,USP1,HMGB2,TXN,KREMEN1,DHX36,BCL6,C18ORF32,RRM2B,ARHGEF17,DISC1,CD74,NEK7,ARRDC3,MMRN1,TLR4,TLR9,DDX3X,RGS9,SIAH2,DUSP8,TLR8,ALOX15,TGFA,SNX4,RASA4B,LY96,FNIP1,PIK3R6,LRRK2,SLC38A2,S100A8,USP10,MEF2C,ADAM10,TNFAIP6,JAK2,FBXO7,RASA2,BRCA2,IL6ST,GAS8,SCYL2,APPL2,P2RX1,RNF13,RBM47,FAM20C,TPT1,NAMPT,CLEC4D,ARID4B,ZDHHC17,PPM1B,PIK3CA"
"GO:BP","leukocyte activation","GO:0045321","false",0.000314295028180746,3.50266248901343,975,542,54,20972,"ANXA1,ANXA3,FGL2,ATP11C,SRC,PLA2G4A,CD274,ADAM17,CASP3,PLSCR1,RC3H2,SART1,ITM2A,PTPN22,PTPRC,TNFSF13B,ATF2,GSN,CCR2,HLX,ZFPM1,CD46,RAB44,CD226,ICOS,NBN,PRF1,C3,VNN1,S100A12,PJA2,ZEB1,SP3,NKG7,MNDA,BCL6,CD74,CD48,SOS2,TLR4,TLR9,SNX4,FNIP1,PIK3R6,LRRK2,MEF2C,ADAM10,PAG1,JAK2,FBXO7,IL6ST,IFNGR1,CLEC4D,PIK3CA"
"GO:BP","positive regulation of response to external stimulus","GO:0032103","false",0.00032837936439597,3.48362414208409,645,542,41,20972,"CCL4,LTF,BIRC2,SRC,CTSS,CD274,ADAM17,CASP3,PLSCR1,TAX1BP1,PTPN22,MOSPD2,CCR2,C3AR1,BIRC3,CD36,CD226,TLR10,C3,TLR5,S100A12,PJA2,WDFY1,NKG7,MNDA,HMGB2,CD74,HSP90AA1,NEK7,TLR4,TLR9,DDX3X,TLR8,SNX4,LY96,LRRK2,S100A8,ADAM10,IL6ST,APPL2,RBM47"
"GO:BP","cellular localization","GO:0051641","false",0.000331050655899695,3.48010554732854,2584,542,109,20972,"TESC,NUP93,SRGN,ATP6V1G1,CNIH4,ITSN2,CEP19,ANXA3,ATP6V1C1,FCHO2,PLD4,C9ORF72,FLNA,RAB8B,SLC40A1,ABCA1,PEX2,SLC30A1,TNPO1,ARL8B,SRC,PLA2G4A,UBE2J1,POLR2M,MAP4,ERC1,AGTPBP1,NRG1,RNF139,CASP3,ARL5A,RHOT1,TRAM1,PGRMC1,YIPF4,PLEKHF2,ACAP2,SLC25A24,PTPN22,PTPRC,RAP1B,STX7,TM9SF3,SNX16,ATF2,SRP9,GSN,CHMP5,STAM2,KIF5B,TMEM41B,CCR2,TIMM8B,GPR27,UHMK1,PDCD10,RAB44,CD36,GOLPH3L,TMEM167A,JUP,AP1S2,SPAST,NMD3,SLC25A40,TMCO1,STK3,PPM1A,IFT172,FAM91A1,TMED5,CMTM6,ROCK1,VPS36,TMEM30A,SLU7,IFI27,PRR5L,NKG7,TXN,CD74,HSP90AA1,ERGIC2,UBXN2B,IER3IP1,MAP1S,SNX4,ACCN3,LRRK2,SLC38A2,STEAP4,SNX10,MEF2C,ADAM10,TNFAIP6,ARL11,LMNB1,JAK2,ABI3,GAS8,ZDHHC20,KIF27,SCYL2,APPL2,PPP1R12A,MAK,P2RX1,ZFYVE16,PIK3CA"
"GO:BP","response to virus","GO:0009615","false",0.000397291094898414,3.40089116935144,416,542,31,20972,"CCL4,ACTA2,FGL2,VWCE,IFIT5,PLSCR1,DNAJC3,TRIM52,PTPN22,PTPRC,ATF2,IFI6,PRF1,IFIT1,UBE2W,NT5C3,IFI27,RB1CC1,DHX36,HSP90AA1,TLR9,DDX3X,APOBEC3A,TLR8,JAK2,IFI44,IFNGR1,TPT1,IFIT2,PPM1B,SENP7"
"GO:BP","regulation of response to external stimulus","GO:0032101","false",0.000428972505702639,3.36757054232408,1092,542,58,20972,"CCL4,ANXA1,RB1,FGL2,LTF,BIRC2,SRC,CTSS,YTHDF3,CD274,ADAM17,CASP3,PLSCR1,TMX1,TAX1BP1,PTPN22,PTPRC,MOSPD2,CCR2,C3AR1,BIRC3,CD36,CD226,TLR10,C3,TLR5,RICTOR,S100A12,PJA2,WDFY1,NKG7,MNDA,HMGB2,KREMEN1,BCL6,CD74,HSP90AA1,NEK7,MMRN1,TLR4,TLR9,DDX3X,TLR8,ALOX15,SNX4,LY96,PIK3R6,LRRK2,S100A8,ADAM10,TNFAIP6,PSMA6,JAK2,IL6ST,APPL2,RBM47,PPM1B,NT5E"
"GO:BP","intracellular signaling cassette","GO:0141124","false",0.000461707476002782,3.33563309326244,1866,542,85,20972,"PLVAP,NUP93,CCL4,LAMTOR3,ACTA2,PRKAR2B,TNFSF10,LIMS1,RB1,FLNA,ABCA1,LTF,MIER1,BIRC2,IFIT5,SRC,ERC1,SLC8A1,NRG1,ADAM17,ARHGAP33,RC3H2,AIDA,PPP1CB,RAB33B,HIPK3,MEF2A,TRIM52,PTPN22,PTPRC,RAP1B,SHOC2,MAP3K1,ATF2,DENND4A,OSBPL8,TGFBR1,CCR2,C3AR1,BIRC3,CDC42EP2,PDCD10,CD36,KBTBD7,GNA13,STK3,PPM1A,ROCK1,RICTOR,S100A12,PJA2,RB1CC1,PRR5L,RIT1,PER1,TXN,DHX36,BCL6,C18ORF32,ARHGEF17,CD74,SOS2,TLR4,TLR9,DDX3X,SIAH2,DUSP8,TLR8,ALOX15,TGFA,RASA4B,PIK3R6,LRRK2,USP10,MEF2C,JAK2,RASA2,P2RX1,RNF13,NAMPT,CLEC4D,RUNDC3A,ZDHHC17,PPM1B,PIK3CA"
"GO:BP","regulation of cell communication","GO:0010646","false",0.000567505347588955,3.24603004176932,3480,542,136,20972,"CYP1B1,NUP93,CCL4,LAMTOR3,LGR6,ACTA2,PRKAR2B,ANXA1,TNFSF10,NCOR2,PRKACB,LIMS1,C9ORF72,RB1,RGS18,FLNA,RAB8B,ABCA1,SLC30A1,LTF,MIER1,STRN3,BIRC2,IFIT5,SRC,YTHDF3,SLC8A1,NRG1,ADAM17,PLSCR1,RC3H2,AIDA,HIPK3,TRIM52,TAX1BP1,PTPN22,PTPRC,RAP1B,SHOC2,DENND4A,OSBPL8,TGFBR1,KIF5B,CCR2,MOB4,BIRC3,GPR27,CD46,PDCD10,CD36,CSNK1G3,JUP,CD226,KBTBD7,UBE2D1,IFI6,SFRP2,NPHP3,GNAQ,GNA13,STK3,GLI1,PPM1A,IFT172,C3,UBE2W,ACSL4,ROCK1,RICTOR,TBL1XR1,VNN1,S100A12,TMEM170B,PJA2,RB1CC1,WDFY1,PRR5L,PER1,RWDD3,ZEB1,MAOA,KCTD12,USP1,HMGB2,TXN,KREMEN1,DHX36,BCL6,C18ORF32,RRM2B,ARHGEF17,DISC1,CD74,NEK7,ARRDC3,MMRN1,TLR4,TLR9,DDX3X,RGS9,SIAH2,DUSP8,TLR8,ALOX15,TGFA,SNX4,RASA4B,LY96,FNIP1,PIK3R6,LRRK2,SLC38A2,S100A8,USP10,MEF2C,ADAM10,TNFAIP6,JAK2,FBXO7,RASA2,BRCA2,IL6ST,GAS8,SCYL2,APPL2,P2RX1,RNF13,RBM47,FAM20C,TPT1,NAMPT,CLEC4D,ARID4B,ZDHHC17,PPM1B,PIK3CA"
"GO:BP","regulation of biological process","GO:0050789","false",0.000585472200197525,3.23249372157786,12397,542,377,20972,"CYP1B1,GPR15,MPP7,PLVAP,TESC,FBXL5,NUP93,LPAR6,FANCL,CCL4,LAMTOR3,WTAP,PROK2,LGR6,ACTA2,CNIH,SRGN,CCL4L1,DYNLT3,CAPZA1,ATP6V1G1,PRKAR2B,ZNF613,MMD,ITSN2,OSGIN2,ANXA1,ANXA3,TNFSF10,NCOR2,PRKACB,MOB1A,LIMS1,ATP6V1C1,CLIC4,BTNL3,PLD4,C9ORF72,EFHC2,RB1,FGL2,RGS18,IDH1,FLNA,ANKRD49,RAB8B,SLC40A1,ABCA1,ATP11C,PEX2,SLC30A1,LTF,MIER1,STRN3,SOAT1,HAT1,MED21,BIRC2,IFIT5,CD164,SRC,BBS10,GMFB,PLA2G4A,MBNL1,SPOPL,BAZ1A,FAM20A,CTSS,POC1B,UBE2J1,MAP4,YTHDF3,ERC1,TAF7,CPNE9,ZNF654,RCHY1,SLC8A1,AGTPBP1,UBA3,SLK,CD274,NRG1,RNF139,ADAM17,LRRC26,DPH3,TDP2,ARHGAP33,CASP3,STK17B,RHOT1,PPIL4,GABPA,PLSCR1,RC3H2,MIB1,ZNF701,LRRC40,AIDA,PPP1CB,PGRMC1,RAB33B,CYB5R4,GPR171,PHF20L1,DNAJC3,HIPK3,TMX1,SART1,MEF2A,TRIM52,N4BP2L2,TAX1BP1,ITM2A,COPS2,PTPN22,PTPRC,WDFY2,IQCB1,TNFSF13B,RAP1B,LRRN2,STX7,SHOC2,TIA1,ACADM,MAP3K1,ATF2,MSL3,SRP9,DENND4A,GSN,CREG1,G6PD,CHMP5,OSBPL8,MOSPD2,PHF6,SEMA6C,TGFBR1,STAM2,KIF5B,CCR2,MOB4,DCUN1D5,HLX,TRBV10-1,C3AR1,ZFPM1,BIRC3,ZNF92,ZNF24,PNPLA8,BNIP2,GPR27,CDC42EP2,ZNF608,UHMK1,CD46,PDCD10,RNF138,RAB44,CUL4B,DEK,CD36,CSNK1G3,POLR2K,MS4A6A,GOLPH3L,SCOC,TEFM,JUP,SPAST,PPP4R1,GPR65,CD226,NMD3,RNFT1,KBTBD7,SENP6,TLR10,DBI,LRRC70,DAPP1,TMCO1,UBE2D1,HAUS1,VMP1,GALNT3,IFI6,EPHA1,ICOS,CCPG1,SFRP2,NPHP3,NBN,GNAQ,VCPIP1,GNA13,P2RY14,PRF1,NOXA1,IFIT1,ALCAM,SAMD8,STK3,GLI1,PPM1A,IFT172,CHURC1,RFX2,BAG1,CAPZA2,SUB1,C3,UBE2W,CREB5,ACSL4,CCP110,ROCK1,TMEM30A,PSMC6,TLR5,RICTOR,GPR34,TBL1XR1,ICA1,VNN1,OSGIN1,S100A12,RAD1,CCNT2,TMEM170B,PJA2,MIR1307,VBP1,DNAJC25-GNG10,IFI27,RB1CC1,VRK1,WDFY1,PRR5L,RIT1,PER1,KCNJ2,JMJD1C,RWDD3,ZEB1,MAOA,IQGAP2,SP3,KCTD12,ATP1A3,NKG7,USP1,MNDA,HMGB2,TXN,KREMEN1,DHX36,BCL6,C18ORF32,RRM2B,ARHGEF17,DISC1,PLCXD2,CSTA,SUZ12,PPIAL4G,SCAMP5,CD74,EDEM3,HSP90AA1,THAP5,NEK7,ARRDC3,CD48,CXCL5,ZNF281,UBXN2B,MMRN1,SOS2,FOXN2,TLR4,TLR9,DDX3X,IER3IP1,RGS9,CDKN3,SIAH2,DUSP8,APOBEC3A,CABP4,SEMA6B,SPDYC,MAP1S,TLR8,ALOX15,TGFA,SNX4,JAZF1,CCL3L3,PDXP,WNT10A,RASA4B,GPR35,LY96,FNIP1,CHPT1,PIK3R6,LRRK2,SLC38A2,ZNF230,ADD3,ZNF514,S100A8,USP10,MEF2C,HBB,ADAM10,TNFAIP6,BAIAP2L1,PSMA6,PPP4R2,LMNB1,PLXNC1,HIGD1A,PAG1,JAK2,FBXO7,RASA2,ABI3,CD58,SRPK1,SF3A2,LDOC1,BRCA2,IL6ST,TAC3,GAS8,ARGLU1,MBNL3,HJURP,ZNF534,GPR162,KIR2DL1,SCYL2,APPL2,BACH1,PPP1R12A,MAK,COMMD8,PKN2,ZNF22,P2RX1,ZFYVE16,RNF13,RBM47,FAM20C,DBP,IFNGR1,TPT1,NAMPT,CLEC4D,RUNDC3A,IFIT2,ARID4B,ZDHHC17,PPM1B,CLK1,B4GALT7,S1PR5,NT5E,ZNF267,PIK3CA"
"GO:BP","regulation of immune response","GO:0050776","false",0.000635005633375486,3.19722242190009,970,542,53,20972,"ANXA1,BTNL3,C9ORF72,FGL2,LTF,BIRC2,SRC,PLA2G4A,CTSS,YTHDF3,CD274,PLSCR1,RC3H2,TAX1BP1,PTPN22,PTPRC,TNFSF13B,STX7,MAP3K1,CCR2,HLX,C3AR1,BIRC3,CD46,CD36,CD226,TLR10,C3,TLR5,PJA2,WDFY1,MNDA,HMGB2,BCL6,CD74,HSP90AA1,NEK7,TLR4,TLR9,DDX3X,TLR8,ALOX15,LY96,PIK3R6,S100A8,MEF2C,JAK2,IL6ST,KIR2DL1,APPL2,RBM47,CLEC4D,PIK3CA"
"GO:BP","positive regulation of intracellular signal transduction","GO:1902533","false",0.000695986618420265,3.15739911039246,1108,542,58,20972,"NUP93,CCL4,LAMTOR3,ACTA2,TNFSF10,LIMS1,FLNA,LTF,MIER1,BIRC2,IFIT5,SRC,NRG1,RC3H2,TRIM52,PTPN22,PTPRC,RAP1B,SHOC2,OSBPL8,TGFBR1,BIRC3,PDCD10,CD36,STK3,PPM1A,ROCK1,RICTOR,VNN1,S100A12,PJA2,RB1CC1,WDFY1,PRR5L,RWDD3,TXN,DHX36,C18ORF32,CD74,NEK7,ARRDC3,TLR4,TLR9,DDX3X,TLR8,ALOX15,TGFA,FNIP1,PIK3R6,LRRK2,S100A8,MEF2C,JAK2,RNF13,NAMPT,CLEC4D,ZDHHC17,PIK3CA"
"GO:BP","regulation of intracellular signal transduction","GO:1902531","false",0.000710884698649168,3.14820083358967,1945,542,87,20972,"NUP93,CCL4,LAMTOR3,ACTA2,PRKAR2B,TNFSF10,NCOR2,PRKACB,LIMS1,C9ORF72,FLNA,ABCA1,LTF,MIER1,STRN3,BIRC2,IFIT5,SRC,SLC8A1,NRG1,RC3H2,AIDA,HIPK3,TRIM52,TAX1BP1,PTPN22,PTPRC,RAP1B,SHOC2,DENND4A,OSBPL8,TGFBR1,MOB4,BIRC3,PDCD10,CD36,KBTBD7,UBE2D1,SFRP2,GNA13,STK3,PPM1A,UBE2W,ROCK1,RICTOR,VNN1,S100A12,PJA2,RB1CC1,WDFY1,PRR5L,PER1,RWDD3,TXN,DHX36,BCL6,C18ORF32,RRM2B,ARHGEF17,CD74,NEK7,ARRDC3,TLR4,TLR9,DDX3X,DUSP8,TLR8,ALOX15,TGFA,RASA4B,FNIP1,PIK3R6,LRRK2,S100A8,USP10,MEF2C,JAK2,FBXO7,RASA2,BRCA2,RNF13,TPT1,NAMPT,CLEC4D,ZDHHC17,PPM1B,PIK3CA"
"GO:BP","positive regulation of canonical NF-kappaB signal transduction","GO:0043123","false",0.000846388344697468,3.07243032577726,221,542,21,20972,"TNFSF10,LIMS1,FLNA,LTF,MIER1,BIRC2,IFIT5,TRIM52,BIRC3,CD36,PPM1A,S100A12,DHX36,C18ORF32,CD74,TLR4,TLR9,TLR8,NAMPT,CLEC4D,ZDHHC17"
"GO:BP","intracellular transport","GO:0046907","false",0.00106827583450248,2.97131659568258,1375,542,67,20972,"NUP93,CNIH4,ITSN2,C9ORF72,FLNA,RAB8B,ABCA1,PEX2,TNPO1,ARL8B,SRC,UBE2J1,ERC1,AGTPBP1,RNF139,ARL5A,RHOT1,TRAM1,YIPF4,PLEKHF2,ACAP2,SLC25A24,PTPN22,STX7,SNX16,ATF2,CHMP5,STAM2,KIF5B,TMEM41B,UHMK1,PDCD10,CD36,TMEM167A,JUP,AP1S2,SPAST,NMD3,SLC25A40,STK3,PPM1A,IFT172,FAM91A1,TMED5,CMTM6,VPS36,TMEM30A,SLU7,IFI27,PRR5L,TXN,CD74,HSP90AA1,ERGIC2,IER3IP1,MAP1S,SNX4,LRRK2,SNX10,ARL11,LMNB1,JAK2,SCYL2,APPL2,PPP1R12A,MAK,ZFYVE16"
"GO:BP","protein transport","GO:0015031","false",0.00170825523948779,2.76744723855368,1422,542,68,20972,"TESC,NUP93,CNIH4,FLNA,RAB8B,ABCA1,PEX2,TNPO1,ARL8B,UBE2J1,ERC1,DPH3,ARHGAP33,ARL5A,TRAM1,PGRMC1,RAB33B,CYB5R4,PLEKHF2,PTPN22,STX7,SNX16,ATF2,CHMP5,STAM2,KIF5B,TIMM8B,GPR27,UHMK1,PDCD10,CUL4B,CD36,GOLPH3L,TMEM167A,JUP,AP1S2,NMD3,VMP1,PRF1,IFIT1,STK3,PPM1A,FAM91A1,ACSL4,TMED5,CMTM6,VPS36,TMEM30A,SLU7,IFI27,PRR5L,RP2,TXN,SCAMP5,CD74,HSP90AA1,ARRDC3,TLR4,IER3IP1,RAB36,SNX4,LRRK2,SNX10,ARL11,JAK2,APPL2,ZFYVE16,ZDHHC17"
"GO:BP","positive regulation of cell activation","GO:0050867","false",0.00199670035224791,2.69968710544956,380,542,28,20972,"ACTA2,ANXA1,FLNA,ATP11C,SRC,PLA2G4A,CD274,SART1,PTPN22,PTPRC,TNFSF13B,CCR2,HLX,CD46,CD226,ICOS,VNN1,BCL6,CD74,TLR4,TLR9,PIK3R6,LRRK2,MEF2C,JAK2,IL6ST,CLEC4D,PIK3CA"
"GO:BP","canonical NF-kappaB signal transduction","GO:0007249","false",0.00203100741402799,2.69228849123548,315,542,25,20972,"TNFSF10,LIMS1,FLNA,LTF,MIER1,BIRC2,IFIT5,ERC1,TRIM52,BIRC3,CD36,PPM1A,S100A12,PER1,DHX36,C18ORF32,CD74,TLR4,TLR9,TLR8,USP10,NAMPT,CLEC4D,ZDHHC17,PPM1B"
"GO:BP","cell development","GO:0048468","false",0.00211492300948242,2.67470543782347,2842,542,114,20972,"OSTM1,TESC,GAS7,ACTA2,ITSN2,SLC4A7,ANXA1,CLIC4,PLD4,C9ORF72,EFHC2,RB1,FGL2,FLNA,ATP11C,SLC30A1,LTF,EMB,CD164,SRC,POC1B,UBE2J1,MAP4,CPNE9,SLC8A1,AGTPBP1,NRG1,ADAM17,NRN1L,TDP2,ARHGAP33,CASP3,GABPA,RC3H2,CYB5R4,GPR171,SART1,MEF2A,N4BP2L2,ITM2A,PTPN22,PTPRC,TNFSF13B,RAP1B,SHOC2,ATF2,G6PD,CHMP5,SEMA6C,KIF5B,CCR2,HLX,ZFPM1,TSPAN2,UHMK1,CD46,SPAST,SLC25A40,GALNT3,ICOS,SFRP2,B3GNT2,ALCAM,STK3,GLI1,RFX2,C3,ROCK1,TMEM30A,VNN1,VRK1,ZEB1,SP3,HMGB2,KREMEN1,DHX36,BCL6,MATN2,DISC1,CD74,SOS2,TLR4,TLR9,CABP4,SEMA6B,MAP1S,FNIP1,PIK3R6,LRRK2,SNX10,S100A8,MEF2C,TNFAIP6,ARL11,PLXNC1,JAK2,FBXO7,ABI3,SRPK1,SF3A2,BRCA2,IL6ST,UQCRQ,SCYL2,APPL2,PPP1R12A,C1GALT1,RBM47,FAM20C,IFNGR1,CLEC4D,ARID4B,ZDHHC17,PIK3CA"
"GO:BP","intracellular protein localization","GO:0008104","false",0.00225430303530029,2.64698770421151,2401,542,100,20972,"MPP7,TESC,NUP93,LAMTOR3,SRGN,CNIH4,MMD,FCHO2,C9ORF72,RB1,FLNA,RAB8B,ABCA1,PEX2,SLC30A1,TNPO1,ARL8B,SRC,BBS10,UBE2J1,ERC1,LMBRD1,DPH3,ARHGAP33,ARL5A,TRAM1,PGRMC1,RAB33B,CYB5R4,PLEKHF2,TAX1BP1,PTPN22,STX7,TM9SF3,TIA1,SNX16,ATF2,GSN,CHMP5,OSBPL8,STAM2,KIF5B,TIMM8B,GPR27,UHMK1,PDCD10,CUL4B,CD36,GOLPH3L,TMEM167A,JUP,AP1S2,NMD3,TMCO1,VMP1,NBN,VCPIP1,PRF1,IFIT1,STK3,PPM1A,FAM91A1,ACSL4,TMED5,CMTM6,ROCK1,VPS36,TMEM30A,SLU7,XRCC4,IFI27,VRK1,PRR5L,RP2,TXN,BCL6,DISC1,SCAMP5,CD74,HSP90AA1,ARRDC3,UBXN2B,TLR4,DDX3X,IER3IP1,RAB36,SNX4,LRRK2,SNX10,ADAM10,TNFAIP6,ARL11,LMNB1,JAK2,ABI3,GAS8,APPL2,ZFYVE16,ZDHHC17,PIK3CA"
"GO:BP","regulation of leukocyte activation","GO:0002694","false",0.00248038880168577,2.60548023804798,572,542,36,20972,"ANXA1,FGL2,ATP11C,SRC,PLA2G4A,CD274,CASP3,PLSCR1,RC3H2,SART1,PTPN22,PTPRC,TNFSF13B,CCR2,HLX,CD46,CD226,ICOS,VNN1,PJA2,ZEB1,MNDA,BCL6,CD74,SOS2,TLR4,TLR9,PIK3R6,LRRK2,MEF2C,PAG1,JAK2,FBXO7,IL6ST,CLEC4D,PIK3CA"
"GO:BP","positive regulation of immune response","GO:0050778","false",0.00256789764430833,2.59042229111642,775,542,44,20972,"ANXA1,BTNL3,LTF,BIRC2,SRC,PLA2G4A,CTSS,CD274,PLSCR1,RC3H2,TAX1BP1,PTPN22,PTPRC,TNFSF13B,STX7,CCR2,HLX,C3AR1,BIRC3,CD46,CD36,CD226,TLR10,C3,TLR5,PJA2,WDFY1,MNDA,HMGB2,CD74,HSP90AA1,NEK7,TLR4,TLR9,DDX3X,TLR8,LY96,S100A8,MEF2C,JAK2,IL6ST,APPL2,RBM47,PIK3CA"
"GO:BP","toll-like receptor signaling pathway","GO:0002224","true",0.00289139829710579,2.53889207909359,81,542,12,20972,"BIRC2,CTSS,CD274,BIRC3,CD36,TLR10,TLR5,TLR4,TLR9,TLR8,LY96,S100A8"
"GO:BP","regulation of canonical NF-kappaB signal transduction","GO:0043122","false",0.00310703595203029,2.50765372142219,301,542,24,20972,"TNFSF10,LIMS1,FLNA,LTF,MIER1,BIRC2,IFIT5,TRIM52,BIRC3,CD36,PPM1A,S100A12,PER1,DHX36,C18ORF32,CD74,TLR4,TLR9,TLR8,USP10,NAMPT,CLEC4D,ZDHHC17,PPM1B"
"GO:BP","phosphorylation","GO:0016310","false",0.0031244933377746,2.5052203970234,1077,542,55,20972,"PRKAR2B,MMD,PRKACB,C9ORF72,RB1,LTF,SRC,GMFB,FAM20A,ERC1,TAF7,SLK,NRG1,STK17B,AIDA,DNAJC3,HIPK3,COPS2,PTPN22,PTPRC,WDFY2,MAP3K1,ATF2,TGFBR1,UHMK1,PDCD10,CSNK1G3,PPP4R1,TRPM7,EPHA1,SFRP2,GNAQ,STK3,C3,ROCK1,S100A12,CCNT2,VRK1,PRR5L,CD74,NEK7,TLR4,CDKN3,SPDYC,FNIP1,PIK3R6,LRRK2,ADAM10,JAK2,SRPK1,SCYL2,MAK,PKN2,FAM20C,CLK1"
